point,throughput
2024-05-06 22:26:00,4159.0
2024-05-06 22:27:00,4142.5
2024-05-06 22:28:00,4198.0
2024-05-06 22:29:00,4211.0
2024-05-06 22:30:00,4037.5
2024-05-06 22:31:00,4012.5
2024-05-06 22:32:00,4142.0
2024-05-06 22:33:00,4112.0
2024-05-06 22:34:00,4036.5
2024-05-06 22:35:00,4010.5
2024-05-06 22:36:00,3978.0
2024-05-06 22:37:00,4028.5
2024-05-06 22:38:00,4046.0
2024-05-06 22:39:00,4026.0
2024-05-06 22:40:00,4019.0
2024-05-06 22:41:00,3963.5
2024-05-06 22:42:00,3914.5
2024-05-06 22:43:00,3894.5
2024-05-06 22:44:00,3740.5
2024-05-06 22:45:00,3554.5
2024-05-06 22:46:00,3596.0
2024-05-06 22:47:00,3698.5
2024-05-06 22:48:00,3778.5
2024-05-06 22:49:00,3806.0
2024-05-06 22:50:00,3803.5
2024-05-06 22:51:00,3857.5
2024-05-06 22:52:00,3888.5
2024-05-06 22:53:00,3908.0
2024-05-06 22:54:00,3875.5
2024-05-06 22:55:00,3826.5
2024-05-06 22:56:00,3881.5
2024-05-06 22:57:00,3968.0
2024-05-06 22:58:00,3992.0
2024-05-06 22:59:00,3901.5
2024-05-06 23:00:00,3731.5
2024-05-06 23:01:00,3684.0
2024-05-06 23:02:00,3771.0
2024-05-06 23:03:00,3831.5
2024-05-06 23:04:00,3970.5
2024-05-06 23:05:00,4096.0
2024-05-06 23:06:00,4103.0
2024-05-06 23:07:00,4031.5
2024-05-06 23:08:00,3959.0
2024-05-06 23:09:00,3826.0
2024-05-06 23:10:00,3600.0
2024-05-06 23:11:00,3530.0
2024-05-06 23:12:00,3608.0
2024-05-06 23:13:00,3647.5
2024-05-06 23:14:00,3586.0
2024-05-06 23:15:00,3532.0
2024-05-06 23:16:00,3507.5
2024-05-06 23:17:00,3520.5
2024-05-06 23:18:00,3529.0
2024-05-06 23:19:00,3528.0
2024-05-06 23:20:00,3424.5
2024-05-06 23:21:00,3255.0
2024-05-06 23:22:00,3262.0
2024-05-06 23:23:00,3341.0
2024-05-06 23:24:00,3430.0
2024-05-06 23:25:00,3537.5
2024-05-06 23:26:00,3626.0
2024-05-06 23:27:00,3648.5
2024-05-06 23:28:00,3581.5
2024-05-06 23:29:00,3510.5
2024-05-06 23:30:00,3459.5
2024-05-06 23:31:00,3519.0
2024-05-06 23:32:00,3602.0
2024-05-06 23:33:00,3554.0
2024-05-06 23:34:00,3504.5
2024-05-06 23:35:00,3503.5
2024-05-06 23:36:00,3466.5
2024-05-06 23:37:00,3441.0
2024-05-06 23:38:00,3482.0
2024-05-06 23:39:00,3440.0
2024-05-06 23:40:00,3414.0
2024-05-06 23:41:00,3484.5
2024-05-06 23:42:00,3436.0
2024-05-06 23:43:00,3444.5
2024-05-06 23:44:00,3512.5
2024-05-06 23:45:00,3564.5
2024-05-06 23:46:00,3582.0
2024-05-06 23:47:00,3539.5
2024-05-06 23:48:00,3463.5
2024-05-06 23:49:00,3448.5
2024-05-06 23:50:00,3434.0
2024-05-06 23:51:00,3345.5
2024-05-06 23:52:00,3355.5
2024-05-06 23:53:00,3437.0
2024-05-06 23:54:00,3453.0
2024-05-06 23:55:00,3370.5
2024-05-06 23:56:00,3248.0
2024-05-06 23:57:00,3181.5
2024-05-06 23:58:00,3185.5
2024-05-06 23:59:00,3176.0
2024-05-07 00:00:00,3145.0
2024-05-07 00:01:00,3181.5
2024-05-07 00:02:00,3193.0
2024-05-07 00:03:00,3157.0
2024-05-07 00:04:00,3147.0
2024-05-07 00:05:00,3123.0
2024-05-07 00:06:00,3122.5
2024-05-07 00:07:00,3213.0
2024-05-07 00:08:00,3255.0
2024-05-07 00:09:00,3214.5
2024-05-07 00:10:00,3234.5
2024-05-07 00:11:00,3125.5
2024-05-07 00:12:00,3015.0
2024-05-07 00:13:00,3037.5
2024-05-07 00:14:00,3172.0
2024-05-07 00:15:00,3254.5
2024-05-07 00:16:00,3268.0
2024-05-07 00:17:00,3314.5
2024-05-07 00:18:00,3318.5
2024-05-07 00:19:00,3305.5
2024-05-07 00:20:00,3405.0
2024-05-07 00:21:00,3503.0
2024-05-07 00:22:00,3400.0
2024-05-07 00:23:00,3248.5
2024-05-07 00:24:00,3076.5
2024-05-07 00:25:00,2950.0
2024-05-07 00:26:00,2915.5
2024-05-07 00:27:00,2863.5
2024-05-07 00:28:00,2789.5
2024-05-07 00:29:00,2721.5
2024-05-07 00:30:00,2672.0
2024-05-07 00:31:00,2588.0
2024-05-07 00:32:00,2557.0
2024-05-07 00:33:00,2621.5
2024-05-07 00:34:00,2631.5
2024-05-07 00:35:00,2600.0
2024-05-07 00:36:00,2648.0
2024-05-07 00:37:00,2693.0
2024-05-07 00:38:00,2681.5
2024-05-07 00:39:00,2744.5
2024-05-07 00:40:00,2827.5
2024-05-07 00:41:00,2916.0
2024-05-07 00:42:00,2910.0
2024-05-07 00:43:00,2808.5
2024-05-07 00:44:00,2812.0
2024-05-07 00:45:00,2858.5
2024-05-07 00:46:00,2722.0
2024-05-07 00:47:00,2608.0
2024-05-07 00:48:00,2614.5
2024-05-07 00:49:00,2502.0
2024-05-07 00:50:00,2448.5
2024-05-07 00:51:00,2474.0
2024-05-07 00:52:00,2488.0
2024-05-07 00:53:00,2489.0
2024-05-07 00:54:00,2446.0
2024-05-07 00:55:00,2346.0
2024-05-07 00:56:00,2335.0
2024-05-07 00:57:00,2374.5
2024-05-07 00:58:00,2331.0
2024-05-07 00:59:00,2360.5
2024-05-07 01:00:00,2417.5
2024-05-07 01:01:00,2413.5
2024-05-07 01:02:00,2396.5
2024-05-07 01:03:00,2295.5
2024-05-07 01:04:00,2260.5
2024-05-07 01:05:00,2366.0
2024-05-07 01:06:00,2406.0
2024-05-07 01:07:00,2432.0
2024-05-07 01:08:00,2427.0
2024-05-07 01:09:00,2395.0
2024-05-07 01:10:00,2397.5
2024-05-07 01:11:00,2366.5
2024-05-07 01:12:00,2298.5
2024-05-07 01:13:00,2270.5
2024-05-07 01:14:00,2297.5
2024-05-07 01:15:00,2299.0
2024-05-07 01:16:00,2321.0
2024-05-07 01:17:00,2316.5
2024-05-07 01:18:00,2264.5
2024-05-07 01:19:00,2281.5
2024-05-07 01:20:00,2356.0
2024-05-07 01:21:00,2397.5
2024-05-07 01:22:00,2334.0
2024-05-07 01:23:00,2308.0
2024-05-07 01:24:00,2352.5
2024-05-07 01:25:00,2380.5
2024-05-07 01:26:00,2399.0
2024-05-07 01:27:00,2347.0
2024-05-07 01:28:00,2293.5
2024-05-07 01:29:00,2295.0
2024-05-07 01:30:00,2315.5
2024-05-07 01:31:00,2276.0
2024-05-07 01:32:00,2237.5
2024-05-07 01:33:00,2228.0
2024-05-07 01:34:00,2234.0
2024-05-07 01:35:00,2242.0
2024-05-07 01:36:00,2251.0
2024-05-07 01:37:00,2263.5
2024-05-07 01:38:00,2252.5
2024-05-07 01:39:00,2214.0
2024-05-07 01:40:00,2226.5
2024-05-07 01:41:00,2260.5
2024-05-07 01:42:00,2241.5
2024-05-07 01:43:00,2205.0
2024-05-07 01:44:00,2205.0
2024-05-07 01:45:00,2176.5
2024-05-07 01:46:00,2138.0
2024-05-07 01:47:00,2154.0
2024-05-07 01:48:00,2134.5
2024-05-07 01:49:00,2177.0
2024-05-07 01:50:00,2209.0
2024-05-07 01:51:00,2164.5
2024-05-07 01:52:00,2167.5
2024-05-07 01:53:00,2199.5
2024-05-07 01:54:00,2211.0
2024-05-07 01:55:00,2145.5
2024-05-07 01:56:00,2102.0
2024-05-07 01:57:00,2083.5
2024-05-07 01:58:00,2016.5
2024-05-07 01:59:00,1961.0
2024-05-07 02:00:00,1948.5
2024-05-07 02:01:00,2010.5
2024-05-07 02:02:00,2057.0
2024-05-07 02:03:00,2025.0
2024-05-07 02:04:00,1996.0
2024-05-07 02:05:00,2028.5
2024-05-07 02:06:00,2047.0
2024-05-07 02:07:00,2004.0
2024-05-07 02:08:00,1982.0
2024-05-07 02:09:00,2034.5
2024-05-07 02:10:00,2039.5
2024-05-07 02:11:00,2008.5
2024-05-07 02:12:00,2011.0
2024-05-07 02:13:00,1983.0
2024-05-07 02:14:00,1926.0
2024-05-07 02:15:00,1906.5
2024-05-07 02:16:00,1921.0
2024-05-07 02:17:00,1917.0
2024-05-07 02:18:00,1899.0
2024-05-07 02:19:00,1908.5
2024-05-07 02:20:00,1930.5
2024-05-07 02:21:00,1954.5
2024-05-07 02:22:00,1955.0
2024-05-07 02:23:00,1945.0
2024-05-07 02:24:00,1973.5
2024-05-07 02:25:00,1996.0
2024-05-07 02:26:00,1987.5
2024-05-07 02:27:00,1989.5
2024-05-07 02:28:00,1979.0
2024-05-07 02:29:00,2001.5
2024-05-07 02:30:00,2038.5
2024-05-07 02:31:00,2017.5
2024-05-07 02:32:00,1995.5
2024-05-07 02:33:00,2048.0
2024-05-07 02:34:00,2116.0
2024-05-07 02:35:00,2168.5
2024-05-07 02:36:00,2174.0
2024-05-07 02:37:00,2100.0
2024-05-07 02:38:00,2084.0
2024-05-07 02:39:00,2100.5
2024-05-07 02:40:00,2038.5
2024-05-07 02:41:00,2001.0
2024-05-07 02:42:00,1997.5
2024-05-07 02:43:00,1960.5
2024-05-07 02:44:00,1972.0
2024-05-07 02:45:00,1986.5
2024-05-07 02:46:00,2021.5
2024-05-07 02:47:00,2046.5
2024-05-07 02:48:00,2019.5
2024-05-07 02:49:00,2062.0
2024-05-07 02:50:00,2087.5
2024-05-07 02:51:00,2052.0
2024-05-07 02:52:00,2016.0
2024-05-07 02:53:00,2002.5
2024-05-07 02:54:00,2008.5
2024-05-07 02:55:00,1975.5
2024-05-07 02:56:00,1934.5
2024-05-07 02:57:00,1894.0
2024-05-07 02:58:00,1834.5
2024-05-07 02:59:00,1817.0
2024-05-07 03:00:00,1840.0
2024-05-07 03:01:00,1864.0
2024-05-07 03:02:00,1892.0
2024-05-07 03:03:00,1940.0
2024-05-07 03:04:00,1948.5
2024-05-07 03:05:00,1935.5
2024-05-07 03:06:00,1908.0
2024-05-07 03:07:00,1919.0
2024-05-07 03:08:00,1979.0
2024-05-07 03:09:00,1973.0
2024-05-07 03:10:00,1938.0
2024-05-07 03:11:00,1918.5
2024-05-07 03:12:00,1911.5
2024-05-07 03:13:00,1890.5
2024-05-07 03:14:00,1889.0
2024-05-07 03:15:00,1886.5
2024-05-07 03:16:00,1855.5
2024-05-07 03:17:00,1842.5
2024-05-07 03:18:00,1857.0
2024-05-07 03:19:00,1863.5
2024-05-07 03:20:00,1832.5
2024-05-07 03:21:00,1822.5
2024-05-07 03:22:00,1841.5
2024-05-07 03:23:00,1841.5
2024-05-07 03:24:00,1841.5
2024-05-07 03:25:00,1856.0
2024-05-07 03:26:00,1866.0
2024-05-07 03:27:00,1862.5
2024-05-07 03:28:00,1882.5
2024-05-07 03:29:00,1923.5
2024-05-07 03:30:00,1917.5
2024-05-07 03:31:00,1924.5
2024-05-07 03:32:00,1906.0
2024-05-07 03:33:00,1896.0
2024-05-07 03:34:00,1927.5
2024-05-07 03:35:00,1922.5
2024-05-07 03:36:00,1922.0
2024-05-07 03:37:00,1902.5
2024-05-07 03:38:00,1861.0
2024-05-07 03:39:00,1839.0
2024-05-07 03:40:00,1849.0
2024-05-07 03:41:00,1886.5
2024-05-07 03:42:00,1901.5
2024-05-07 03:43:00,1864.5
2024-05-07 03:44:00,1845.0
2024-05-07 03:45:00,1865.0
2024-05-07 03:46:00,1894.0
2024-05-07 03:47:00,1883.0
2024-05-07 03:48:00,1896.5
2024-05-07 03:49:00,1891.0
2024-05-07 03:50:00,1829.0
2024-05-07 03:51:00,1806.0
2024-05-07 03:52:00,1826.5
2024-05-07 03:53:00,1848.0
2024-05-07 03:54:00,1817.0
2024-05-07 03:55:00,1789.0
2024-05-07 03:56:00,1804.5
2024-05-07 03:57:00,1820.5
2024-05-07 03:58:00,1805.0
2024-05-07 03:59:00,1802.0
2024-05-07 04:00:00,1841.5
2024-05-07 04:01:00,1860.5
2024-05-07 04:02:00,1874.5
2024-05-07 04:03:00,1916.0
2024-05-07 04:04:00,1985.5
2024-05-07 04:05:00,2027.5
2024-05-07 04:06:00,2048.5
2024-05-07 04:07:00,2050.5
2024-05-07 04:08:00,2028.5
2024-05-07 04:09:00,2018.0
2024-05-07 04:10:00,1976.5
2024-05-07 04:11:00,1909.0
2024-05-07 04:12:00,1882.5
2024-05-07 04:13:00,1867.0
2024-05-07 04:14:00,1822.0
2024-05-07 04:15:00,1805.5
2024-05-07 04:16:00,1794.0
2024-05-07 04:17:00,1793.0
2024-05-07 04:18:00,1813.0
2024-05-07 04:19:00,1847.0
2024-05-07 04:20:00,1842.5
2024-05-07 04:21:00,1813.0
2024-05-07 04:22:00,1828.0
2024-05-07 04:23:00,1812.0
2024-05-07 04:24:00,1811.0
2024-05-07 04:25:00,1846.5
2024-05-07 04:26:00,1866.0
2024-05-07 04:27:00,1879.0
2024-05-07 04:28:00,1871.0
2024-05-07 04:29:00,1842.5
2024-05-07 04:30:00,1812.5
2024-05-07 04:31:00,1810.5
2024-05-07 04:32:00,1802.5
2024-05-07 04:33:00,1799.5
2024-05-07 04:34:00,1830.5
2024-05-07 04:35:00,1823.5
2024-05-07 04:36:00,1827.5
2024-05-07 04:37:00,1877.0
2024-05-07 04:38:00,1900.0
2024-05-07 04:39:00,1914.0
2024-05-07 04:40:00,1917.5
2024-05-07 04:41:00,1902.5
2024-05-07 04:42:00,1872.5
2024-05-07 04:43:00,1872.5
2024-05-07 04:44:00,1916.5
2024-05-07 04:45:00,1952.5
2024-05-07 04:46:00,1932.0
2024-05-07 04:47:00,1884.5
2024-05-07 04:48:00,1885.0
2024-05-07 04:49:00,1914.0
2024-05-07 04:50:00,1961.0
2024-05-07 04:51:00,1971.0
2024-05-07 04:52:00,1973.5
2024-05-07 04:53:00,1994.0
2024-05-07 04:54:00,1960.0
2024-05-07 04:55:00,1928.0
2024-05-07 04:56:00,1903.5
2024-05-07 04:57:00,1892.0
2024-05-07 04:58:00,1909.0
2024-05-07 04:59:00,1917.5
2024-05-07 05:00:00,1906.5
2024-05-07 05:01:00,1895.0
2024-05-07 05:02:00,1895.0
2024-05-07 05:03:00,1878.0
2024-05-07 05:04:00,1832.5
2024-05-07 05:05:00,1821.5
2024-05-07 05:06:00,1812.5
2024-05-07 05:07:00,1807.0
2024-05-07 05:08:00,1852.5
2024-05-07 05:09:00,1907.5
2024-05-07 05:10:00,1938.0
2024-05-07 05:11:00,1952.5
2024-05-07 05:12:00,2004.5
2024-05-07 05:13:00,2081.5
2024-05-07 05:14:00,2094.0
2024-05-07 05:15:00,2038.0
2024-05-07 05:16:00,2013.5
2024-05-07 05:17:00,1997.0
2024-05-07 05:18:00,2012.0
2024-05-07 05:19:00,2029.5
2024-05-07 05:20:00,2001.5
2024-05-07 05:21:00,2020.0
2024-05-07 05:22:00,2017.0
2024-05-07 05:23:00,1959.5
2024-05-07 05:24:00,1931.0
2024-05-07 05:25:00,1897.0
2024-05-07 05:26:00,1932.5
2024-05-07 05:27:00,1999.5
2024-05-07 05:28:00,2051.5
2024-05-07 05:29:00,2060.0
2024-05-07 05:30:00,1972.5
2024-05-07 05:31:00,1930.0
2024-05-07 05:32:00,1914.5
2024-05-07 05:33:00,2004.0
2024-05-07 05:34:00,2081.0
2024-05-07 05:35:00,2055.0
2024-05-07 05:36:00,2098.5
2024-05-07 05:37:00,2111.0
2024-05-07 05:38:00,2103.5
2024-05-07 05:39:00,2114.0
2024-05-07 05:40:00,2095.0
2024-05-07 05:41:00,2075.0
2024-05-07 05:42:00,2043.5
2024-05-07 05:43:00,2054.0
2024-05-07 05:44:00,2018.0
2024-05-07 05:45:00,2008.5
2024-05-07 05:46:00,2006.0
2024-05-07 05:47:00,1999.0
2024-05-07 05:48:00,2143.5
2024-05-07 05:49:00,2265.5
2024-05-07 05:50:00,2254.5
2024-05-07 05:51:00,2192.0
2024-05-07 05:52:00,2190.0
2024-05-07 05:53:00,2263.0
2024-05-07 05:54:00,2255.0
2024-05-07 05:55:00,2144.0
2024-05-07 05:56:00,2122.0
2024-05-07 05:57:00,2159.5
2024-05-07 05:58:00,2174.5
2024-05-07 05:59:00,2148.5
2024-05-07 06:00:00,2095.5
2024-05-07 06:01:00,2068.0
2024-05-07 06:02:00,2047.0
2024-05-07 06:03:00,2029.5
2024-05-07 06:04:00,2069.5
2024-05-07 06:05:00,2184.0
2024-05-07 06:06:00,2243.5
2024-05-07 06:07:00,2215.0
2024-05-07 06:08:00,2179.0
2024-05-07 06:09:00,2126.5
2024-05-07 06:10:00,2095.5
2024-05-07 06:11:00,2097.0
2024-05-07 06:12:00,2110.0
2024-05-07 06:13:00,2130.5
2024-05-07 06:14:00,2146.5
2024-05-07 06:15:00,2158.5
2024-05-07 06:16:00,2152.5
2024-05-07 06:17:00,2168.0
2024-05-07 06:18:00,2200.0
2024-05-07 06:19:00,2154.5
2024-05-07 06:20:00,2042.0
2024-05-07 06:21:00,1976.0
2024-05-07 06:22:00,1944.5
2024-05-07 06:23:00,1982.0
2024-05-07 06:24:00,2158.5
2024-05-07 06:25:00,2234.0
2024-05-07 06:26:00,2201.5
2024-05-07 06:27:00,2261.0
2024-05-07 06:28:00,2255.5
2024-05-07 06:29:00,2183.5
2024-05-07 06:30:00,2149.0
2024-05-07 06:31:00,2149.5
2024-05-07 06:32:00,2206.5
2024-05-07 06:33:00,2217.0
2024-05-07 06:34:00,2198.5
2024-05-07 06:35:00,2161.5
2024-05-07 06:36:00,2159.5
2024-05-07 06:37:00,2200.5
2024-05-07 06:38:00,2221.0
2024-05-07 06:39:00,2316.0
2024-05-07 06:40:00,2380.0
2024-05-07 06:41:00,2336.0
2024-05-07 06:42:00,2261.5
2024-05-07 06:43:00,2201.0
2024-05-07 06:44:00,2125.0
2024-05-07 06:45:00,2048.0
2024-05-07 06:46:00,2025.0
2024-05-07 06:47:00,2012.0
2024-05-07 06:48:00,2061.5
2024-05-07 06:49:00,2157.5
2024-05-07 06:50:00,2242.5
2024-05-07 06:51:00,2243.0
2024-05-07 06:52:00,2283.0
2024-05-07 06:53:00,2401.0
2024-05-07 06:54:00,2373.0
2024-05-07 06:55:00,2418.0
2024-05-07 06:56:00,2464.0
2024-05-07 06:57:00,2401.5
2024-05-07 06:58:00,2387.0
2024-05-07 06:59:00,2348.5
2024-05-07 07:00:00,2379.5
2024-05-07 07:01:00,2465.5
2024-05-07 07:02:00,2508.5
2024-05-07 07:03:00,2532.5
2024-05-07 07:04:00,2614.5
2024-05-07 07:05:00,2745.5
2024-05-07 07:06:00,2729.5
2024-05-07 07:07:00,2721.0
2024-05-07 07:08:00,2794.5
2024-05-07 07:09:00,2714.0
2024-05-07 07:10:00,2598.0
2024-05-07 07:11:00,2618.0
2024-05-07 07:12:00,2625.0
2024-05-07 07:13:00,2528.5
2024-05-07 07:14:00,2517.0
2024-05-07 07:15:00,2539.0
2024-05-07 07:16:00,2569.5
2024-05-07 07:17:00,2645.5
2024-05-07 07:18:00,2632.5
2024-05-07 07:19:00,2679.5
2024-05-07 07:20:00,2685.0
2024-05-07 07:21:00,2683.0
2024-05-07 07:22:00,2753.5
2024-05-07 07:23:00,2686.0
2024-05-07 07:24:00,2717.0
2024-05-07 07:25:00,2895.0
2024-05-07 07:26:00,2930.0
2024-05-07 07:27:00,2756.0
2024-05-07 07:28:00,2688.0
2024-05-07 07:29:00,2756.5
2024-05-07 07:30:00,2751.5
2024-05-07 07:31:00,2763.5
2024-05-07 07:32:00,2735.0
2024-05-07 07:33:00,2679.0
2024-05-07 07:34:00,2750.0
2024-05-07 07:35:00,2814.0
2024-05-07 07:36:00,2795.0
2024-05-07 07:37:00,2815.5
2024-05-07 07:38:00,2846.0
2024-05-07 07:39:00,2907.5
2024-05-07 07:40:00,2984.5
2024-05-07 07:41:00,2937.5
2024-05-07 07:42:00,2860.5
2024-05-07 07:43:00,2883.0
2024-05-07 07:44:00,2892.5
2024-05-07 07:45:00,2982.5
2024-05-07 07:46:00,3035.0
2024-05-07 07:47:00,2808.5
2024-05-07 07:48:00,2724.5
2024-05-07 07:49:00,2849.5
2024-05-07 07:50:00,2968.0
2024-05-07 07:51:00,3049.5
2024-05-07 07:52:00,3056.0
2024-05-07 07:53:00,3048.5
2024-05-07 07:54:00,2961.0
2024-05-07 07:55:00,2892.0
2024-05-07 07:56:00,2866.5
2024-05-07 07:57:00,2761.0
2024-05-07 07:58:00,2772.5
2024-05-07 07:59:00,2814.5
2024-05-07 08:00:00,2746.5
2024-05-07 08:01:00,2756.5
2024-05-07 08:02:00,2898.0
2024-05-07 08:03:00,2943.0
2024-05-07 08:04:00,2992.0
2024-05-07 08:05:00,3032.0
2024-05-07 08:06:00,2916.5
2024-05-07 08:07:00,2911.0
2024-05-07 08:08:00,2994.5
2024-05-07 08:09:00,3053.5
2024-05-07 08:10:00,3016.0
2024-05-07 08:11:00,2910.5
2024-05-07 08:12:00,2836.0
2024-05-07 08:13:00,2865.0
2024-05-07 08:14:00,2997.5
2024-05-07 08:15:00,3052.0
2024-05-07 08:16:00,2915.5
2024-05-07 08:17:00,2772.0
2024-05-07 08:18:00,2780.0
2024-05-07 08:19:00,2823.0
2024-05-07 08:20:00,2806.0
2024-05-07 08:21:00,2743.5
2024-05-07 08:22:00,2843.0
2024-05-07 08:23:00,3010.5
2024-05-07 08:24:00,2953.0
2024-05-07 08:25:00,2818.5
2024-05-07 08:26:00,2897.5
2024-05-07 08:27:00,3102.5
2024-05-07 08:28:00,3247.0
2024-05-07 08:29:00,3188.5
2024-05-07 08:30:00,3025.5
2024-05-07 08:31:00,3012.5
2024-05-07 08:32:00,3131.5
2024-05-07 08:33:00,3229.5
2024-05-07 08:34:00,3231.0
2024-05-07 08:35:00,3213.5
2024-05-07 08:36:00,3364.0
2024-05-07 08:37:00,3601.5
2024-05-07 08:38:00,3722.0
2024-05-07 08:39:00,3746.5
2024-05-07 08:40:00,3678.0
2024-05-07 08:41:00,3491.5
2024-05-07 08:42:00,3522.0
2024-05-07 08:43:00,3775.5
2024-05-07 08:44:00,3989.0
2024-05-07 08:45:00,4035.0
2024-05-07 08:46:00,4088.5
2024-05-07 08:47:00,4018.0
2024-05-07 08:48:00,3853.5
2024-05-07 08:49:00,3977.5
2024-05-07 08:50:00,4040.0
2024-05-07 08:51:00,3963.0
2024-05-07 08:52:00,3787.0
2024-05-07 08:53:00,3650.5
2024-05-07 08:54:00,3647.5
2024-05-07 08:55:00,3743.0
2024-05-07 08:56:00,3769.5
2024-05-07 08:57:00,3690.0
2024-05-07 08:58:00,3709.5
2024-05-07 08:59:00,3730.5
2024-05-07 09:00:00,3776.0
2024-05-07 09:01:00,3935.5
2024-05-07 09:02:00,3823.0
2024-05-07 09:03:00,3699.0
2024-05-07 09:04:00,3849.0
2024-05-07 09:05:00,3923.0
2024-05-07 09:06:00,3874.0
2024-05-07 09:07:00,3891.0
2024-05-07 09:08:00,3893.0
2024-05-07 09:09:00,4015.0
2024-05-07 09:10:00,4192.0
2024-05-07 09:11:00,4137.5
2024-05-07 09:12:00,4014.5
2024-05-07 09:13:00,3934.5
2024-05-07 09:14:00,3877.5
2024-05-07 09:15:00,3848.5
2024-05-07 09:16:00,3902.5
2024-05-07 09:17:00,3874.0
2024-05-07 09:18:00,3908.5
2024-05-07 09:19:00,3833.5
2024-05-07 09:20:00,3704.0
2024-05-07 09:21:00,3904.0
2024-05-07 09:22:00,4106.0
2024-05-07 09:23:00,4117.5
2024-05-07 09:24:00,4099.0
2024-05-07 09:25:00,4277.0
2024-05-07 09:26:00,4502.0
2024-05-07 09:27:00,4579.0
2024-05-07 09:28:00,4670.0
2024-05-07 09:29:00,4687.0
2024-05-07 09:30:00,4702.0
2024-05-07 09:31:00,4781.5
2024-05-07 09:32:00,5021.5
2024-05-07 09:33:00,5202.5
2024-05-07 09:34:00,5398.0
2024-05-07 09:35:00,5600.0
2024-05-07 09:36:00,5572.0
2024-05-07 09:37:00,5672.5
2024-05-07 09:38:00,5755.0
2024-05-07 09:39:00,5650.0
2024-05-07 09:40:00,5913.5
2024-05-07 09:41:00,6093.5
2024-05-07 09:42:00,5906.5
2024-05-07 09:43:00,6103.0
2024-05-07 09:44:00,6376.0
2024-05-07 09:45:00,6263.5
2024-05-07 09:46:00,5963.0
2024-05-07 09:47:00,6208.5
2024-05-07 09:48:00,6405.5
2024-05-07 09:49:00,6227.0
2024-05-07 09:50:00,6122.5
2024-05-07 09:51:00,6140.5
2024-05-07 09:52:00,6091.5
2024-05-07 09:53:00,5920.0
2024-05-07 09:54:00,5678.0
2024-05-07 09:55:00,5390.5
2024-05-07 09:56:00,5267.0
2024-05-07 09:57:00,5263.5
2024-05-07 09:58:00,5354.0
2024-05-07 09:59:00,5425.5
2024-05-07 10:00:00,5341.0
2024-05-07 10:01:00,5181.5
2024-05-07 10:02:00,5217.0
2024-05-07 10:03:00,5177.5
2024-05-07 10:04:00,5043.5
2024-05-07 10:05:00,4923.0
2024-05-07 10:06:00,4583.0
2024-05-07 10:07:00,4312.0
2024-05-07 10:08:00,4372.0
2024-05-07 10:09:00,4354.0
2024-05-07 10:10:00,4258.5
2024-05-07 10:11:00,4185.5
2024-05-07 10:12:00,4090.0
2024-05-07 10:13:00,4020.0
2024-05-07 10:14:00,3883.0
2024-05-07 10:15:00,3976.5
2024-05-07 10:16:00,4176.0
2024-05-07 10:17:00,4235.5
2024-05-07 10:18:00,4240.5
2024-05-07 10:19:00,4168.0
2024-05-07 10:20:00,4215.5
2024-05-07 10:21:00,4305.5
2024-05-07 10:22:00,4222.5
2024-05-07 10:23:00,4073.5
2024-05-07 10:24:00,4191.5
2024-05-07 10:25:00,4270.0
2024-05-07 10:26:00,4222.5
2024-05-07 10:27:00,4291.0
2024-05-07 10:28:00,4216.0
2024-05-07 10:29:00,4124.0
2024-05-07 10:30:00,4204.0
2024-05-07 10:31:00,4210.0
2024-05-07 10:32:00,4226.5
2024-05-07 10:33:00,4321.5
2024-05-07 10:34:00,4478.0
2024-05-07 10:35:00,4575.0
2024-05-07 10:36:00,4578.5
2024-05-07 10:37:00,4657.5
2024-05-07 10:38:00,4822.5
2024-05-07 10:39:00,4915.5
2024-05-07 10:40:00,4835.0
2024-05-07 10:41:00,4710.5
2024-05-07 10:42:00,4632.0
2024-05-07 10:43:00,4619.0
2024-05-07 10:44:00,4671.5
2024-05-07 10:45:00,4730.5
2024-05-07 10:46:00,4609.5
2024-05-07 10:47:00,4455.5
2024-05-07 10:48:00,4433.0
2024-05-07 10:49:00,4411.0
2024-05-07 10:50:00,4569.0
2024-05-07 10:51:00,4825.5
2024-05-07 10:52:00,4911.5
2024-05-07 10:53:00,4929.5
2024-05-07 10:54:00,4803.5
2024-05-07 10:55:00,4710.0
2024-05-07 10:56:00,4703.5
2024-05-07 10:57:00,4552.0
2024-05-07 10:58:00,4324.5
2024-05-07 10:59:00,4297.5
2024-05-07 11:00:00,4418.5
2024-05-07 11:01:00,4429.5
2024-05-07 11:02:00,4306.5
2024-05-07 11:03:00,4147.0
2024-05-07 11:04:00,4062.5
2024-05-07 11:05:00,3990.5
2024-05-07 11:06:00,4076.0
2024-05-07 11:07:00,4176.5
2024-05-07 11:08:00,4139.0
2024-05-07 11:09:00,4220.0
2024-05-07 11:10:00,4112.5
2024-05-07 11:11:00,4023.0
2024-05-07 11:12:00,4052.5
2024-05-07 11:13:00,4081.0
2024-05-07 11:14:00,4276.0
2024-05-07 11:15:00,4366.5
2024-05-07 11:16:00,4363.0
2024-05-07 11:17:00,4364.5
2024-05-07 11:18:00,4400.5
2024-05-07 11:19:00,4482.5
2024-05-07 11:20:00,4423.0
2024-05-07 11:21:00,4336.0
2024-05-07 11:22:00,4352.5
